timeStamp,glucoseValue
2016-11-22 07:26:00,108.0
2016-11-22 07:29:00,108.0
2016-11-22 07:32:00,108.0
2016-11-22 07:35:00,108.0
2016-11-22 07:38:00,106.2
2016-11-22 07:41:00,106.2
2016-11-22 07:44:00,106.2
2016-11-22 07:47:00,106.2
2016-11-22 07:50:00,106.2
2016-11-22 07:53:00,106.2
2016-11-22 07:56:00,106.2
2016-11-22 07:59:00,106.2
2016-11-22 08:02:00,108.0
2016-11-22 08:05:00,108.0
2016-11-22 08:08:00,106.2
2016-11-22 08:11:00,106.2
2016-11-22 08:14:00,106.2
2016-11-22 08:17:00,109.8
2016-11-22 08:20:00,115.2
2016-11-22 08:23:00,120.60000000000001
2016-11-22 08:26:00,126.0
2016-11-22 08:29:00,133.20000000000002
2016-11-22 08:32:00,140.4
2016-11-22 08:35:00,147.6
2016-11-22 08:38:00,154.79999999999998
2016-11-22 08:41:00,160.20000000000002
2016-11-22 08:44:00,163.79999999999998
2016-11-22 08:47:00,167.4
2016-11-22 08:50:00,171.0
2016-11-22 08:53:00,174.6
2016-11-22 08:56:00,178.20000000000002
2016-11-22 08:59:00,181.79999999999998
2016-11-22 09:02:00,185.4
2016-11-22 09:05:00,190.79999999999998
2016-11-22 09:08:00,192.6
2016-11-22 09:11:00,194.4
2016-11-22 09:14:00,198.0
2016-11-22 09:17:00,199.79999999999998
2016-11-22 09:20:00,201.6
2016-11-22 09:23:00,203.4
2016-11-22 09:26:00,203.4
2016-11-22 09:29:00,203.4
2016-11-22 09:32:00,201.6
2016-11-22 09:35:00,199.79999999999998
2016-11-22 09:38:00,198.0
2016-11-22 09:41:00,194.4
2016-11-22 09:44:00,190.79999999999998
2016-11-22 09:47:00,187.20000000000002
2016-11-22 09:50:00,185.4
2016-11-22 09:53:00,183.6
2016-11-22 09:56:00,180.0
2016-11-22 09:59:00,178.20000000000002
2016-11-22 10:02:00,174.6
2016-11-22 10:05:00,172.79999999999998
2016-11-22 10:08:00,171.0
2016-11-22 10:11:00,169.20000000000002
2016-11-22 10:14:00,167.4
2016-11-22 10:17:00,165.6
2016-11-22 10:20:00,165.6
2016-11-22 10:23:00,163.79999999999998
2016-11-22 10:26:00,163.79999999999998
2016-11-22 10:29:00,162.0
2016-11-22 10:32:00,158.4
2016-11-22 10:35:00,158.4
2016-11-22 10:38:00,156.6
2016-11-22 10:41:00,154.79999999999998
2016-11-22 10:44:00,151.20000000000002
2016-11-22 10:47:00,147.6
2016-11-22 10:50:00,142.20000000000002
2016-11-22 10:53:00,138.6
2016-11-22 10:56:00,135.0
2016-11-22 10:59:00,129.6
2016-11-22 11:02:00,126.0
2016-11-22 11:05:00,120.60000000000001
2016-11-22 11:08:00,117.0
2016-11-22 11:11:00,115.2
2016-11-22 11:14:00,113.39999999999999
2016-11-22 11:17:00,113.39999999999999
2016-11-22 11:20:00,113.39999999999999
2016-11-22 11:23:00,113.39999999999999
2016-11-22 11:26:00,113.39999999999999
2016-11-22 11:29:00,113.39999999999999
2016-11-22 11:32:00,113.39999999999999
2016-11-22 11:35:00,113.39999999999999
2016-11-22 11:38:00,111.60000000000001
2016-11-22 11:41:00,109.8
2016-11-22 11:44:00,108.0
2016-11-22 11:47:00,108.0
2016-11-22 11:50:00,108.0
2016-11-22 11:53:00,109.8
2016-11-22 11:56:00,109.8
2016-11-22 11:59:00,111.60000000000001
2016-11-22 12:02:00,111.60000000000001
2016-11-22 12:05:00,111.60000000000001
2016-11-22 12:08:00,111.60000000000001
2016-11-22 12:11:00,111.60000000000001
2016-11-22 12:14:00,111.60000000000001
2016-11-22 12:17:00,109.8
2016-11-22 12:20:00,109.8
2016-11-22 12:23:00,109.8
2016-11-22 12:26:00,108.0
2016-11-22 12:29:00,108.0
2016-11-22 12:32:00,108.0
2016-11-22 12:35:00,108.0
2016-11-22 12:38:00,106.2
2016-11-22 12:41:00,104.39999999999999
2016-11-22 12:44:00,104.39999999999999
2016-11-22 12:47:00,106.2
2016-11-22 12:50:00,106.2
2016-11-22 12:53:00,108.0
2016-11-22 12:56:00,111.60000000000001
2016-11-22 12:59:00,115.2
2016-11-22 13:02:00,122.39999999999999
2016-11-22 13:05:00,127.8
2016-11-22 13:08:00,133.20000000000002
2016-11-22 13:11:00,140.4
2016-11-22 13:14:00,149.4
2016-11-22 13:17:00,154.79999999999998
2016-11-22 13:20:00,162.0
2016-11-22 13:23:00,167.4
2016-11-22 13:26:00,174.6
2016-11-22 13:29:00,178.20000000000002
2016-11-22 13:32:00,183.6
2016-11-22 13:35:00,187.20000000000002
2016-11-22 13:38:00,187.20000000000002
2016-11-22 13:41:00,189.0
2016-11-22 13:44:00,185.4
2016-11-22 13:47:00,185.4
2016-11-22 13:50:00,183.6
2016-11-22 13:53:00,178.20000000000002
2016-11-22 13:56:00,174.6
2016-11-22 13:59:00,172.79999999999998
2016-11-22 14:02:00,174.6
2016-11-22 14:05:00,174.6
2016-11-22 14:08:00,174.6
2016-11-22 14:11:00,176.4
2016-11-22 14:14:00,174.6
2016-11-22 14:17:00,176.4
2016-11-22 14:20:00,176.4
2016-11-22 14:23:00,174.6
2016-11-22 14:26:00,172.79999999999998
2016-11-22 14:29:00,171.0
2016-11-22 14:32:00,171.0
2016-11-22 14:35:00,169.20000000000002
2016-11-22 14:38:00,165.6
2016-11-22 14:41:00,165.6
2016-11-22 14:44:00,163.79999999999998
2016-11-22 14:47:00,163.79999999999998
2016-11-22 14:50:00,163.79999999999998
2016-11-22 14:53:00,162.0
2016-11-22 14:56:00,160.20000000000002
2016-11-22 14:59:00,160.20000000000002
2016-11-22 15:02:00,160.20000000000002
2016-11-22 15:05:00,160.20000000000002
2016-11-22 15:08:00,160.20000000000002
2016-11-22 15:11:00,160.20000000000002
2016-11-22 15:14:00,162.0
2016-11-22 15:17:00,162.0
2016-11-22 15:20:00,160.20000000000002
2016-11-22 15:23:00,158.4
2016-11-22 15:26:00,154.79999999999998
2016-11-22 15:29:00,153.0
2016-11-22 15:32:00,151.20000000000002
2016-11-22 15:35:00,147.6
2016-11-22 15:38:00,145.79999999999998
2016-11-22 15:41:00,144.0
2016-11-22 15:44:00,142.20000000000002
2016-11-22 15:47:00,136.79999999999998
2016-11-22 15:50:00,133.20000000000002
2016-11-22 15:53:00,131.4
2016-11-22 15:56:00,131.4
2016-11-22 15:59:00,133.20000000000002
2016-11-22 16:02:00,135.0
2016-11-22 16:05:00,135.0
2016-11-22 16:08:00,135.0
2016-11-22 16:11:00,136.79999999999998
2016-11-22 16:14:00,138.6
2016-11-22 16:17:00,140.4
2016-11-22 16:20:00,140.4
2016-11-22 16:23:00,142.20000000000002
2016-11-22 16:26:00,142.20000000000002
2016-11-22 16:29:00,142.20000000000002
2016-11-22 16:32:00,142.20000000000002
2016-11-22 16:35:00,144.0
2016-11-22 16:38:00,144.0
2016-11-22 16:41:00,144.0
2016-11-22 16:44:00,140.4
2016-11-22 16:47:00,138.6
2016-11-22 16:50:00,136.79999999999998
2016-11-22 16:53:00,135.0
2016-11-22 16:56:00,135.0
2016-11-22 16:59:00,136.79999999999998
2016-11-22 17:02:00,136.79999999999998
2016-11-22 17:05:00,136.79999999999998
2016-11-22 17:08:00,136.79999999999998
2016-11-22 17:11:00,135.0
2016-11-22 17:14:00,129.6
2016-11-22 17:17:00,127.8
2016-11-22 17:20:00,127.8
2016-11-22 17:23:00,124.2
2016-11-22 17:26:00,124.2
2016-11-22 17:29:00,124.2
2016-11-22 17:32:00,124.2
2016-11-22 17:35:00,122.39999999999999
2016-11-22 17:38:00,120.60000000000001
2016-11-22 17:41:00,118.8
2016-11-22 17:44:00,117.0
2016-11-22 17:47:00,113.39999999999999
2016-11-22 17:50:00,113.39999999999999
2016-11-22 17:53:00,111.60000000000001
2016-11-22 17:56:00,109.8
2016-11-22 17:59:00,108.0
2016-11-22 18:02:00,106.2
2016-11-22 18:05:00,104.39999999999999
2016-11-22 18:08:00,104.39999999999999
